property	label	certainty	concept	collection	sources	quid	relation	question	prop_pos	concept_pos	prop_neg	concept_neg	example_pos	example_neg
blue	neg/pos	not_certain	snake	perceptual	wikipedia_sgns_model wikipedia_sgns_model	f03a6461-a87d-4597-80a5-bf33080ce5ac	typical_of_property	``Snake'' is one of the first things which come to mind when I hear ``blue' because (a/an) snake is a typical example of things which are blue'. 	white	snow	grey	water	``Snow'' is one of the first things which come to mind when I hear ``white' because (a/an) snow is a typical example of things which are white'. 	``Water'' is one of the first things which come to mind when I hear ``grey' because (a/an) water is a typical example of things which are grey'. 
blue	neg/pos	not_certain	snake	perceptual	wikipedia_sgns_model wikipedia_sgns_model	2fd8059c-bb3d-449d-9d74-ee6325c2bf48	affording_activity	I know that being blue is necessary for many things (a/an) snake does or is used for. 	pointy	needle	white	t-shirt	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 
blue	neg/pos	not_certain	snake	perceptual	wikipedia_sgns_model wikipedia_sgns_model	55379e57-8608-434e-a3bf-be0977c2a98c	typical_of_concept	``Blue'' is one for the first things which come to mind when I hear ``snake' because blue is one of the typical colors of (a/an) snake'.	spicy	chili_pepper	sweet	spinach	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.
blue	neg/pos	not_certain	snake	perceptual	wikipedia_sgns_model wikipedia_sgns_model	d4e5a942-f42d-4c91-8cef-2f79e3bfd520	variability_limited	You can find (a/an) snake which is blue. Blue is one of a few possible colors (a/an) snake usually has. There is only a limited range of possible colors.	green	apple	white	car	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.
blue	neg/pos	not_certain	snake	perceptual	wikipedia_sgns_model wikipedia_sgns_model	c6c8d40c-c6d2-456e-9a06-7df4530fa81f	variability_open	You can find (a/an) snake which is blue. Blue is one of many possible colors (a/an) snake usually has. The range of colors is almost unlimited. 	white	dress	green	pea	You can find (a/an) dress which is white. White is one of many possible colors (a/an) dress usually has. The range of colors is almost unlimited. 	You can find (a/an) pea which is green. Green is one of many possible colors (a/an) pea usually has. The range of colors is almost unlimited. 
blue	neg/pos	not_certain	snake	perceptual	wikipedia_sgns_model wikipedia_sgns_model	48b27946-9203-4109-b9ff-6ef3e08ecb4b	creative	I could say (a/an) snake is blue, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
blue	neg/pos	not_certain	snake	perceptual	wikipedia_sgns_model wikipedia_sgns_model	d02c70b7-16bf-43ed-8fe8-319cca288866	rare	I think (a/an) snake can be blue, but this is rare or uncommon.	purple	snail	green	bell pepper	I think (a/an) snail can be purple, but this is rare or uncommon.	I think (a/an) bell pepper can be green, but this is rare or uncommon.
blue	neg/pos	not_certain	snake	perceptual	wikipedia_sgns_model wikipedia_sgns_model	af478383-c9dd-4ce4-bda0-3b91dd0714f2	impossible	I think it is impossible for (a/an) snake to be blue.	dry	water	white	rose	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.
blue	neg/pos	not_certain	snake	perceptual	wikipedia_sgns_model wikipedia_sgns_model	c81c0f82-7828-4da4-a7bb-8ea1b0aecc3b	unusual	Usually, (a/an) snake is not blue, but there could be a highly unusual situation in which (a/an) snake is blue.	green	dog	sharp	razor	Usually, (a/an) dog is not green, but there could be a highly unusual situation in which (a/an) dog is green.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.
blue	neg/pos	not_certain	feather	perceptual	wikipedia_sgns_model wikipedia_sgns_model	7895694c-cd94-47a2-b5df-cd636d8074de	implied_category	I know that (a/an) feather is blue as most or all other things similar to (a/an) feather are blue. 	sweet	cotten_candy	white	dress	I know that (a/an) cotten_candy is sweet as most or all other things similar to (a/an) cotten_candy are sweet. 	I know that (a/an) dress is white as most or all other things similar to (a/an) dress are white. 
blue	neg/pos	not_certain	feather	perceptual	wikipedia_sgns_model wikipedia_sgns_model	b2de8de9-057d-4c21-8d10-5e44cc4441eb	typical_of_property	``Feather'' is one of the first things which come to mind when I hear ``blue' because (a/an) feather is a typical example of things which are blue'. 	small	mouse	small	dog	``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. 	``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. 
blue	neg/pos	not_certain	feather	perceptual	wikipedia_sgns_model wikipedia_sgns_model	c3d6425d-715c-49f6-a3af-d8f99f991c3f	affording_activity	I know that being blue is necessary for many things (a/an) feather does or is used for. 	sharp	razor	colorful	dress	I know that being sharp is necessary for many things (a/an) razor does or is used for. 	I know that being colorful is necessary for many things (a/an) dress does or is used for. 
blue	neg/pos	not_certain	feather	perceptual	wikipedia_sgns_model wikipedia_sgns_model	2cc00ac5-b591-45c0-b18d-f81f4b582c9d	typical_of_concept	``Blue'' is one for the first things which come to mind when I hear ``feather' because blue is one of the typical colors of (a/an) feather'.	spicy	chili_pepper	sweet	spinach	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.
blue	neg/pos	not_certain	feather	perceptual	wikipedia_sgns_model wikipedia_sgns_model	e278e6d9-7a10-499b-921c-7edc375e5edc	variability_limited	You can find (a/an) feather which is blue. Blue is one of a few possible colors (a/an) feather usually has. There is only a limited range of possible colors.	red	pepper	red	t-shirt	You can find (a/an) pepper which is red. Red is one of a few possible colors (a/an) pepper usually has. There is only a limited range of possible colors.	You can find (a/an) t-shirt which is red. Red is one of a few possible colors (a/an) t-shirt usually has. There is only a limited range of possible colors.
blue	neg/pos	not_certain	feather	perceptual	wikipedia_sgns_model wikipedia_sgns_model	f9c874b3-c06e-42b5-b162-520589095079	variability_open	You can find (a/an) feather which is blue. Blue is one of many possible colors (a/an) feather usually has. The range of colors is almost unlimited. 	white	t-shirt	green	pepper	You can find (a/an) t-shirt which is white. White is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) pepper which is green. Green is one of many possible colors (a/an) pepper usually has. The range of colors is almost unlimited. 
blue	neg/pos	not_certain	feather	perceptual	wikipedia_sgns_model wikipedia_sgns_model	06a77f3d-0231-406e-8134-97a6c7716d1e	creative	I could say (a/an) feather is blue, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
blue	neg/pos	not_certain	feather	perceptual	wikipedia_sgns_model wikipedia_sgns_model	3953f9ae-5015-4051-9ce6-bcb8e2cf9b8e	rare	I think (a/an) feather can be blue, but this is rare or uncommon.	black	rose	yellow	rose	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.
blue	neg/pos	not_certain	feather	perceptual	wikipedia_sgns_model wikipedia_sgns_model	e072c8c2-6b96-475d-b701-cce27c10f914	impossible	I think it is impossible for (a/an) feather to be blue.	dry	water	white	rose	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.
blue	neg/pos	not_certain	feather	perceptual	wikipedia_sgns_model wikipedia_sgns_model	9c28d208-40be-4a95-b8e6-e1fffd3c4343	unusual	Usually, (a/an) feather is not blue, but there could be a highly unusual situation in which (a/an) feather is blue.	green	dog	sharp	razor	Usually, (a/an) dog is not green, but there could be a highly unusual situation in which (a/an) dog is green.	Usually, (a/an) razor is not sharp, but there could be a highly unusual situation in which (a/an) razor is sharp.
blue	neg/pos	not_certain	shark	perceptual	wikipedia_sgns_model	c1b9ebd3-deb4-48cc-803d-3e437ab2ea6f	implied_category	I know that (a/an) shark is blue as most or all other things similar to (a/an) shark are blue. 	liquid	wine	liquid	bread	I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. 	I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. 
blue	neg/pos	not_certain	shark	perceptual	wikipedia_sgns_model	ac30556b-2e0b-4641-b72a-0371ff004eee	typical_of_property	``Shark'' is one of the first things which come to mind when I hear ``blue' because (a/an) shark is a typical example of things which are blue'. 	colorful	rainbow	white	table	``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. 	``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. 
blue	neg/pos	not_certain	shark	perceptual	wikipedia_sgns_model	61f99ccb-c707-40c1-ac7f-e80db8f483c4	affording_activity	I know that being blue is necessary for many things (a/an) shark does or is used for. 	bright	flashlight	grey	car	I know that being bright is necessary for many things (a/an) flashlight does or is used for. 	I know that being grey is necessary for many things (a/an) car does or is used for. 
blue	neg/pos	not_certain	shark	perceptual	wikipedia_sgns_model	f2954647-28ff-494f-a671-07ef032150a5	typical_of_concept	``Blue'' is one for the first things which come to mind when I hear ``shark' because blue is one of the typical colors of (a/an) shark'.	bitter	coffee	salty	beer	``Bitter'' is one for the first things which come to mind when I hear ``coffee' because bitter is one of the typical tastes of (a/an) coffee'.	``Salty'' is one for the first things which come to mind when I hear ``beer' because salty is one of the typical tastes of (a/an) beer'.
blue	neg/pos	not_certain	shark	perceptual	wikipedia_sgns_model	790ec51e-c5fd-4b29-86c2-bf3bc49ee74e	variability_limited	You can find (a/an) shark which is blue. Blue is one of a few possible colors (a/an) shark usually has. There is only a limited range of possible colors.	red	pepper	red	t-shirt	You can find (a/an) pepper which is red. Red is one of a few possible colors (a/an) pepper usually has. There is only a limited range of possible colors.	You can find (a/an) t-shirt which is red. Red is one of a few possible colors (a/an) t-shirt usually has. There is only a limited range of possible colors.
blue	neg/pos	not_certain	shark	perceptual	wikipedia_sgns_model	73b5b6c8-f64c-47ee-81b6-062e63c2df6b	variability_open	You can find (a/an) shark which is blue. Blue is one of many possible colors (a/an) shark usually has. The range of colors is almost unlimited. 	white	dress	green	pea	You can find (a/an) dress which is white. White is one of many possible colors (a/an) dress usually has. The range of colors is almost unlimited. 	You can find (a/an) pea which is green. Green is one of many possible colors (a/an) pea usually has. The range of colors is almost unlimited. 
blue	neg/pos	not_certain	shark	perceptual	wikipedia_sgns_model	7c66529a-6825-4d1b-af23-553a19574a57	creative	I could say (a/an) shark is blue, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
blue	neg/pos	not_certain	shark	perceptual	wikipedia_sgns_model	84c3d482-b63e-46b6-b8f3-b36db3d4f775	rare	I think (a/an) shark can be blue, but this is rare or uncommon.	black	rose	yellow	rose	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.
blue	neg/pos	not_certain	shark	perceptual	wikipedia_sgns_model	adcf8ad1-1a57-43e6-98f7-06ddfd332753	impossible	I think it is impossible for (a/an) shark to be blue.	solid	steam	orange	flame	I think it is impossible for (a/an) steam to be solid.	I think it is impossible for (a/an) flame to be orange.
blue	neg/pos	not_certain	shark	perceptual	wikipedia_sgns_model	dd90b804-9825-4979-817d-46ab40a24b7b	unusual	Usually, (a/an) shark is not blue, but there could be a highly unusual situation in which (a/an) shark is blue.	pink	chocolate	brown	chocolate	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not brown, but there could be a highly unusual situation in which (a/an) chocolate is brown.
blue	neg/pos	not_certain	flamingo	perceptual	wikipedia_sgns_model	adbabe1b-bfe9-4a39-b5d0-9765b8795a0f	implied_category	I know that (a/an) flamingo is blue as most or all other things similar to (a/an) flamingo are blue. 	liquid	wine	liquid	bread	I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. 	I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. 
blue	neg/pos	not_certain	flamingo	perceptual	wikipedia_sgns_model	2d98be74-14ff-4556-856f-d5e091051cb8	typical_of_property	``Flamingo'' is one of the first things which come to mind when I hear ``blue' because (a/an) flamingo is a typical example of things which are blue'. 	white	snow	grey	water	``Snow'' is one of the first things which come to mind when I hear ``white' because (a/an) snow is a typical example of things which are white'. 	``Water'' is one of the first things which come to mind when I hear ``grey' because (a/an) water is a typical example of things which are grey'. 
blue	neg/pos	not_certain	flamingo	perceptual	wikipedia_sgns_model	06ed929e-9332-4054-abb6-620e3432c4ba	affording_activity	I know that being blue is necessary for many things (a/an) flamingo does or is used for. 	pointy	needle	white	t-shirt	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 
blue	neg/pos	not_certain	flamingo	perceptual	wikipedia_sgns_model	9addc499-fd32-4990-8f1a-9946f8bb038b	typical_of_concept	``Blue'' is one for the first things which come to mind when I hear ``flamingo' because blue is one of the typical colors of (a/an) flamingo'.	bitter	coffee	salty	beer	``Bitter'' is one for the first things which come to mind when I hear ``coffee' because bitter is one of the typical tastes of (a/an) coffee'.	``Salty'' is one for the first things which come to mind when I hear ``beer' because salty is one of the typical tastes of (a/an) beer'.
blue	neg/pos	not_certain	flamingo	perceptual	wikipedia_sgns_model	ef07210d-d8ca-4534-b06b-2e958a442433	variability_limited	You can find (a/an) flamingo which is blue. Blue is one of a few possible colors (a/an) flamingo usually has. There is only a limited range of possible colors.	white	rose	blue	mug	You can find (a/an) rose which is white. White is one of a few possible colors (a/an) rose usually has. There is only a limited range of possible colors.	You can find (a/an) mug which is blue. Blue is one of a few possible colors (a/an) mug usually has. There is only a limited range of possible colors.
blue	neg/pos	not_certain	flamingo	perceptual	wikipedia_sgns_model	058acef0-d8ee-4206-bb1f-389f1308da36	variability_open	You can find (a/an) flamingo which is blue. Blue is one of many possible colors (a/an) flamingo usually has. The range of colors is almost unlimited. 	white	t-shirt	green	pepper	You can find (a/an) t-shirt which is white. White is one of many possible colors (a/an) t-shirt usually has. The range of colors is almost unlimited. 	You can find (a/an) pepper which is green. Green is one of many possible colors (a/an) pepper usually has. The range of colors is almost unlimited. 
blue	neg/pos	not_certain	flamingo	perceptual	wikipedia_sgns_model	63118424-e839-4133-ae1e-0a06e345a751	creative	I could say (a/an) flamingo is blue, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
blue	neg/pos	not_certain	flamingo	perceptual	wikipedia_sgns_model	f17c5412-82dc-4dcd-8c7f-d3916723d0f0	rare	I think (a/an) flamingo can be blue, but this is rare or uncommon.	black	rose	yellow	rose	I think (a/an) rose can be black, but this is rare or uncommon.	I think (a/an) rose can be yellow, but this is rare or uncommon.
blue	neg/pos	not_certain	flamingo	perceptual	wikipedia_sgns_model	d0081fa4-488b-43cb-be45-6af170283a02	impossible	I think it is impossible for (a/an) flamingo to be blue.	frozen	flame	light	book	I think it is impossible for (a/an) flame to be frozen.	I think it is impossible for (a/an) book to be light.
blue	neg/pos	not_certain	flamingo	perceptual	wikipedia_sgns_model	306c46b7-26f5-4087-b222-d02e274727ab	unusual	Usually, (a/an) flamingo is not blue, but there could be a highly unusual situation in which (a/an) flamingo is blue.	pink	chocolate	brown	chocolate	Usually, (a/an) chocolate is not pink, but there could be a highly unusual situation in which (a/an) chocolate is pink.	Usually, (a/an) chocolate is not brown, but there could be a highly unusual situation in which (a/an) chocolate is brown.
blue	neg/pos	not_certain	quail	perceptual	wikipedia_sgns_model	20120377-a6b4-4108-893b-93c85634ee5b	implied_category	I know that (a/an) quail is blue as most or all other things similar to (a/an) quail are blue. 	sweet	chocoloate_cake	transparent	table	I know that (a/an) chocoloate_cake is sweet as most or all other things similar to (a/an) chocoloate_cake are sweet. 	I know that (a/an) table is transparent as most or all other things similar to (a/an) table are transparent. 
blue	neg/pos	not_certain	quail	perceptual	wikipedia_sgns_model	68cca9a9-7f96-43f1-80ec-4b952d8d2765	typical_of_property	``Quail'' is one of the first things which come to mind when I hear ``blue' because (a/an) quail is a typical example of things which are blue'. 	white	snow	grey	water	``Snow'' is one of the first things which come to mind when I hear ``white' because (a/an) snow is a typical example of things which are white'. 	``Water'' is one of the first things which come to mind when I hear ``grey' because (a/an) water is a typical example of things which are grey'. 
blue	neg/pos	not_certain	quail	perceptual	wikipedia_sgns_model	5ab16645-0e82-4d03-bd16-13f952787ffd	affording_activity	I know that being blue is necessary for many things (a/an) quail does or is used for. 	pointy	needle	white	t-shirt	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 
blue	neg/pos	not_certain	quail	perceptual	wikipedia_sgns_model	1a59e949-6953-467f-9719-f4aef01fd61d	typical_of_concept	``Blue'' is one for the first things which come to mind when I hear ``quail' because blue is one of the typical colors of (a/an) quail'.	spicy	chili_pepper	sweet	spinach	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.
blue	neg/pos	not_certain	quail	perceptual	wikipedia_sgns_model	c57379e8-db04-4008-8d1d-b83f283e5c06	variability_limited	You can find (a/an) quail which is blue. Blue is one of a few possible colors (a/an) quail usually has. There is only a limited range of possible colors.	green	apple	white	car	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.
blue	neg/pos	not_certain	quail	perceptual	wikipedia_sgns_model	01a9ec48-d8af-4d02-bbff-5092218df7df	variability_open	You can find (a/an) quail which is blue. Blue is one of many possible colors (a/an) quail usually has. The range of colors is almost unlimited. 	purple	flower	orange	carrot	You can find (a/an) flower which is purple. Purple is one of many possible colors (a/an) flower usually has. The range of colors is almost unlimited. 	You can find (a/an) carrot which is orange. Orange is one of many possible colors (a/an) carrot usually has. The range of colors is almost unlimited. 
blue	neg/pos	not_certain	quail	perceptual	wikipedia_sgns_model	439306ab-e02c-4882-81ad-01b0f0ea65df	creative	I could say (a/an) quail is blue, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
blue	neg/pos	not_certain	quail	perceptual	wikipedia_sgns_model	19706bab-1b7a-4f1b-9558-939d21927d70	rare	I think (a/an) quail can be blue, but this is rare or uncommon.	purple	snail	green	bell pepper	I think (a/an) snail can be purple, but this is rare or uncommon.	I think (a/an) bell pepper can be green, but this is rare or uncommon.
blue	neg/pos	not_certain	quail	perceptual	wikipedia_sgns_model	01b0b404-478e-478c-b748-29bcd40df701	impossible	I think it is impossible for (a/an) quail to be blue.	dry	water	white	rose	I think it is impossible for (a/an) water to be dry.	I think it is impossible for (a/an) rose to be white.
blue	neg/pos	not_certain	quail	perceptual	wikipedia_sgns_model	09393c1f-48d9-40be-bfa8-fe575aa46015	unusual	Usually, (a/an) quail is not blue, but there could be a highly unusual situation in which (a/an) quail is blue.	blue	pony	brown	beer	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.
blue	neg/neg/pos	uncertain	lizard	perceptual	cslb wikipedia_sgns_model	0c781558-96e2-4b45-94b4-330e4647a2ef	implied_category	I know that (a/an) lizard is blue as most or all other things similar to (a/an) lizard are blue. 	liquid	wine	liquid	bread	I know that (a/an) wine is liquid as most or all other things similar to (a/an) wine are liquid. 	I know that (a/an) bread is liquid as most or all other things similar to (a/an) bread are liquid. 
blue	neg/neg/pos	uncertain	lizard	perceptual	cslb wikipedia_sgns_model	5ad1f3fd-9baf-4de0-a5a6-c85bcf370804	typical_of_property	``Lizard'' is one of the first things which come to mind when I hear ``blue' because (a/an) lizard is a typical example of things which are blue'. 	small	mouse	small	dog	``Mouse'' is one of the first things which come to mind when I hear ``small' because (a/an) mouse is a typical example of things which are small'. 	``Dog'' is one of the first things which come to mind when I hear ``small' because (a/an) dog is a typical example of things which are small'. 
blue	neg/neg/pos	uncertain	lizard	perceptual	cslb wikipedia_sgns_model	fe6cc0db-a60d-4877-be78-fa6b61b4e8bd	affording_activity	I know that being blue is necessary for many things (a/an) lizard does or is used for. 	pointy	needle	white	t-shirt	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 
blue	neg/neg/pos	uncertain	lizard	perceptual	cslb wikipedia_sgns_model	83e04905-3131-48c3-9543-2a95432e1585	typical_of_concept	``Blue'' is one for the first things which come to mind when I hear ``lizard' because blue is one of the typical colors of (a/an) lizard'.	spicy	chili_pepper	sweet	spinach	``Spicy'' is one for the first things which come to mind when I hear ``chili_pepper' because spicy is one of the typical tastes of (a/an) chili_pepper'.	``Sweet'' is one for the first things which come to mind when I hear ``spinach' because sweet is one of the typical tastes of (a/an) spinach'.
blue	neg/neg/pos	uncertain	lizard	perceptual	cslb wikipedia_sgns_model	6958b679-04dd-4b4d-9811-2db156bc012f	variability_limited	You can find (a/an) lizard which is blue. Blue is one of a few possible colors (a/an) lizard usually has. There is only a limited range of possible colors.	red	pepper	red	t-shirt	You can find (a/an) pepper which is red. Red is one of a few possible colors (a/an) pepper usually has. There is only a limited range of possible colors.	You can find (a/an) t-shirt which is red. Red is one of a few possible colors (a/an) t-shirt usually has. There is only a limited range of possible colors.
blue	neg/neg/pos	uncertain	lizard	perceptual	cslb wikipedia_sgns_model	a824cced-05cb-4a75-bc79-3ed99002888d	variability_open	You can find (a/an) lizard which is blue. Blue is one of many possible colors (a/an) lizard usually has. The range of colors is almost unlimited. 	white	dress	green	pea	You can find (a/an) dress which is white. White is one of many possible colors (a/an) dress usually has. The range of colors is almost unlimited. 	You can find (a/an) pea which is green. Green is one of many possible colors (a/an) pea usually has. The range of colors is almost unlimited. 
blue	neg/neg/pos	uncertain	lizard	perceptual	cslb wikipedia_sgns_model	22515fa6-1aa5-49f5-854b-3e0dfff788ed	creative	I could say (a/an) lizard is blue, but I would most certainly not mean it literally.	"hot
cold
dark"	"anger
person
story"	"hot
heavy
liquid"	"fire
stone
argument"	"I could say (a/an) anger is hot, but I would most certainly not mean it literally.
I could say (a/an) person is cold, but I would most certainly not mean it literally.
I could say (a/an) story is dark, but I would most certainly not mean it literally."	"I could say (a/an) fire is hot, but I would most certainly not mean it literally.
I could say (a/an) stone is heavy, but I would most certainly not mean it literally.
I could say (a/an) argument is liquid, but I would most certainly not mean it literally."
blue	neg/neg/pos	uncertain	lizard	perceptual	cslb wikipedia_sgns_model	a51b0275-f9d6-4fa8-b3c7-fb91af93fb17	rare	I think (a/an) lizard can be blue, but this is rare or uncommon.	yellow	tomato	grey	grizzly bear	I think (a/an) tomato can be yellow, but this is rare or uncommon.	I think (a/an) grizzly bear can be grey, but this is rare or uncommon.
blue	neg/neg/pos	uncertain	lizard	perceptual	cslb wikipedia_sgns_model	35c24578-a892-4a66-bb44-052b69b232e0	impossible	I think it is impossible for (a/an) lizard to be blue.	frozen	flame	light	book	I think it is impossible for (a/an) flame to be frozen.	I think it is impossible for (a/an) book to be light.
blue	neg/neg/pos	uncertain	lizard	perceptual	cslb wikipedia_sgns_model	6e80fa68-c5aa-4faf-ab9d-5f9bd25a510a	unusual	Usually, (a/an) lizard is not blue, but there could be a highly unusual situation in which (a/an) lizard is blue.	blue	pony	brown	beer	Usually, (a/an) pony is not blue, but there could be a highly unusual situation in which (a/an) pony is blue.	Usually, (a/an) beer is not brown, but there could be a highly unusual situation in which (a/an) beer is brown.
blue	neg/neg/pos	uncertain	turtle	perceptual	wikipedia_sgns_model cslb	8b24d5f5-5305-4941-a4fe-a65ab3d09b37	implied_category	I know that (a/an) turtle is blue as most or all other things similar to (a/an) turtle are blue. 	sweet	chocoloate_cake	transparent	table	I know that (a/an) chocoloate_cake is sweet as most or all other things similar to (a/an) chocoloate_cake are sweet. 	I know that (a/an) table is transparent as most or all other things similar to (a/an) table are transparent. 
blue	neg/neg/pos	uncertain	turtle	perceptual	wikipedia_sgns_model cslb	20d897cb-9bd6-4196-9c6e-d07fb17c495c	typical_of_property	``Turtle'' is one of the first things which come to mind when I hear ``blue' because (a/an) turtle is a typical example of things which are blue'. 	colorful	rainbow	white	table	``Rainbow'' is one of the first things which come to mind when I hear ``colorful' because (a/an) rainbow is a typical example of things which are colorful'. 	``Table'' is one of the first things which come to mind when I hear ``white' because (a/an) table is a typical example of things which are white'. 
blue	neg/neg/pos	uncertain	turtle	perceptual	wikipedia_sgns_model cslb	405133e4-a66b-4137-b403-dc1420ad93d4	affording_activity	I know that being blue is necessary for many things (a/an) turtle does or is used for. 	pointy	needle	white	t-shirt	I know that being pointy is necessary for many things (a/an) needle does or is used for. 	I know that being white is necessary for many things (a/an) t-shirt does or is used for. 
blue	neg/neg/pos	uncertain	turtle	perceptual	wikipedia_sgns_model cslb	672ee500-7e07-49e2-8972-527d4143d6c2	typical_of_concept	``Blue'' is one for the first things which come to mind when I hear ``turtle' because blue is one of the typical colors of (a/an) turtle'.	bitter	coffee	salty	beer	``Bitter'' is one for the first things which come to mind when I hear ``coffee' because bitter is one of the typical tastes of (a/an) coffee'.	``Salty'' is one for the first things which come to mind when I hear ``beer' because salty is one of the typical tastes of (a/an) beer'.
blue	neg/neg/pos	uncertain	turtle	perceptual	wikipedia_sgns_model cslb	ecf07ecc-af3a-4b28-b301-78d184001bb6	variability_limited	You can find (a/an) turtle which is blue. Blue is one of a few possible colors (a/an) turtle usually has. There is only a limited range of possible colors.	green	apple	white	car	You can find (a/an) apple which is green. Green is one of a few possible colors (a/an) apple usually has. There is only a limited range of possible colors.	You can find (a/an) car which is white. White is one of a few possible colors (a/an) car usually has. There is only a limited range of possible colors.
